Transition_ID,Time,Grade_From,Grade_To,Stock_Flow,Filler_Flow,Steam_Pressure,Machine_Speed,Moisture,Ash,Caliper,Wire_Vacuum,Refiner_Load,Draw_Tension,Target_BasisWeight,Actual_BasisWeight,Deviation_Pct,Off_Spec,Time_To_Stable
259,10,90,80,149.71,22.38,5.36,432.13,5.81,11.32,8.14,19.07,71.54,2.21,80,83.83,4.787,1,4
259,11,90,80,151.79,21.41,5.08,455.58,6.21,11.75,7.64,17.22,72.26,2.55,80,84.07,5.084,1,3
259,12,90,80,152.12,24.76,4.83,410.31,7.08,12.62,8.34,18.86,73.19,2.02,80,82.15,2.691,1,2
259,13,90,80,149.28,21.34,4.72,410.32,6.22,11.09,8.1,18.66,71.33,2.2,80,82.48,3.103,1,1
259,14,90,80,151.81,21.54,4.5,413.0,7.06,11.68,8.1,18.6,65.62,2.17,80,81.55,1.939,0,0
259,15,90,80,155.51,20.76,5.24,432.26,6.57,11.81,8.07,17.69,72.62,2.42,80,84.05,5.064,1,0
259,16,90,80,150.09,20.57,4.71,424.39,6.19,11.13,7.68,19.3,70.52,2.21,80,81.91,2.385,0,0
259,17,90,80,153.77,21.6,4.86,446.29,6.43,12.91,8.14,18.4,71.58,2.35,80,81.68,2.094,0,0
259,18,90,80,148.77,22.66,4.67,422.34,6.77,12.08,7.77,18.09,75.16,2.42,80,82.72,3.395,1,0
259,19,90,80,150.31,20.8,5.18,401.84,6.71,11.31,8.11,18.14,74.51,2.22,80,81.6,1.997,0,0
259,20,90,80,149.89,23.62,4.61,407.92,6.3,13.29,7.88,18.32,65.89,2.23,80,81.38,1.728,0,0
259,21,90,80,149.48,21.4,4.61,407.14,6.54,11.65,8.07,18.63,71.49,2.31,80,81.51,1.887,0,0
259,22,90,80,147.66,22.28,4.82,421.19,7.03,10.65,8.21,19.85,73.25,2.12,80,82.4,2.996,1,0
259,23,90,80,146.47,22.03,4.59,421.54,6.82,11.48,7.92,18.66,71.86,2.14,80,81.17,1.466,0,0
259,24,90,80,140.8,21.09,4.86,408.38,6.59,13.47,7.79,17.72,69.71,2.33,80,81.25,1.561,0,0
259,25,90,80,147.91,19.82,4.88,411.14,6.43,11.35,7.76,19.24,71.31,2.01,80,80.83,1.033,0,0
259,26,90,80,145.09,23.02,4.99,422.59,6.62,11.67,8.2,19.1,70.03,2.29,80,80.99,1.241,0,0
259,27,90,80,146.44,19.58,4.55,399.89,6.4,12.24,7.72,18.65,70.34,2.44,80,81.18,1.48,0,0
259,28,90,80,151.89,23.19,4.77,430.53,6.38,12.34,8.13,19.99,74.57,2.22,80,81.85,2.318,0,0
259,29,90,80,150.07,21.26,4.8,423.72,6.32,12.18,7.91,19.15,69.55,2.39,80,81.99,2.486,0,0
259,30,90,80,152.37,21.13,4.82,395.2,6.58,12.07,8.11,19.39,68.36,2.38,80,81.32,1.648,0,0
259,31,90,80,144.2,21.51,4.93,428.16,6.63,12.22,8.22,17.51,69.48,1.95,80,80.76,0.948,0,0
259,32,90,80,145.89,20.01,4.69,436.45,6.88,12.84,8.16,18.03,66.8,2.09,80,80.73,0.913,0,0
259,33,90,80,148.39,21.28,4.82,426.37,6.78,12.17,7.93,19.22,70.57,2.16,80,80.68,0.856,0,0
259,34,90,80,149.71,22.24,4.9,401.12,6.95,11.0,7.7,19.92,71.96,2.41,80,81.51,1.882,0,0
259,35,90,80,145.13,22.33,5.11,430.67,6.46,12.08,8.03,19.89,71.76,2.35,80,80.78,0.978,0,0
259,36,90,80,149.27,22.18,4.44,434.77,7.3,12.71,8.08,18.84,70.26,2.34,80,81.13,1.407,0,0
259,37,90,80,148.54,20.88,4.93,426.19,5.9,12.8,7.84,18.24,73.48,2.23,80,80.43,0.534,0,0
259,38,90,80,143.61,21.44,4.36,423.29,6.77,12.05,7.91,18.56,69.64,2.49,80,81.08,1.349,0,0
259,39,90,80,149.14,20.8,4.95,418.86,6.97,12.5,7.95,18.32,72.95,2.25,80,80.79,0.992,0,0
259,40,90,80,145.96,21.37,4.91,424.52,6.65,11.17,7.7,19.17,72.49,2.38,80,80.99,1.233,0,0
259,41,90,80,149.43,21.05,4.77,406.57,6.49,12.93,7.86,19.37,68.6,2.47,80,80.85,1.069,0,0
259,42,90,80,145.24,21.05,4.29,420.0,6.88,12.44,7.97,18.62,71.21,2.14,80,80.59,0.739,0,0
259,43,90,80,146.76,20.31,5.1,417.5,6.69,11.4,8.13,18.17,69.94,2.38,80,80.51,0.634,0,0
259,44,90,80,143.87,20.28,4.92,421.09,6.41,11.9,8.08,18.42,74.72,2.09,80,80.6,0.749,0,0
259,45,90,80,145.91,22.25,4.56,416.09,6.27,12.27,8.14,18.99,76.09,2.37,80,80.56,0.7,0,0
259,46,90,80,151.28,22.01,4.39,422.23,6.38,11.96,7.98,18.49,64.86,2.27,80,80.39,0.485,0,0
259,47,90,80,146.52,22.49,4.76,396.4,5.66,10.84,8.41,18.33,73.7,2.18,80,80.47,0.589,0,0
259,48,90,80,153.92,21.21,5.07,440.44,6.31,11.62,8.04,17.99,72.36,2.38,80,80.36,0.444,0,0
259,49,90,80,146.63,20.21,4.15,418.2,6.11,12.37,8.38,18.79,74.77,2.34,80,80.52,0.656,0,0
259,50,90,80,151.3,21.37,4.66,408.18,6.2,11.65,8.0,18.61,71.04,2.26,80,80.4,0.505,0,0
259,51,90,80,149.02,23.29,4.77,430.58,6.25,13.3,8.14,18.5,69.51,2.18,80,80.39,0.491,0,0
259,52,90,80,144.94,21.15,4.99,413.99,6.46,12.64,8.22,19.28,73.02,2.31,80,80.37,0.458,0,0
259,53,90,80,149.09,19.83,4.29,424.52,6.54,12.82,8.19,17.53,73.41,2.5,80,80.48,0.603,0,0
259,54,90,80,148.32,20.68,5.21,419.96,6.21,11.18,7.92,19.74,70.94,2.3,80,80.33,0.41,0,0
259,55,90,80,151.51,20.19,4.6,408.67,5.82,12.67,8.05,19.67,69.91,2.5,80,80.42,0.527,0,0
259,56,90,80,146.6,22.79,5.02,436.13,6.31,12.74,7.74,19.36,72.41,2.29,80,80.37,0.464,0,0
259,57,90,80,148.32,21.91,4.68,456.38,6.06,12.16,7.8,18.82,69.02,2.31,80,80.35,0.439,0,0
259,58,90,80,147.91,21.21,4.8,422.39,6.67,11.17,8.3,18.55,76.16,2.47,80,80.38,0.471,0,0
259,59,90,80,144.54,21.88,4.94,392.3,6.17,11.27,7.33,18.93,71.07,2.12,80,80.23,0.284,0,0
260,0,60,80,148.24,20.36,4.86,420.25,6.94,11.25,7.61,18.55,74.73,2.51,80,83.1,3.871,1,2
260,1,60,80,143.8,22.35,4.98,425.76,6.35,11.54,7.92,18.14,72.72,2.58,80,83.52,4.399,1,1
260,2,60,80,149.15,21.87,4.98,415.94,6.57,13.37,7.68,18.81,73.67,2.21,80,81.37,1.707,0,0
260,3,60,80,153.3,21.79,4.78,424.04,6.12,12.8,8.12,18.64,70.64,2.52,80,83.12,3.897,1,0
260,4,60,80,152.86,21.0,5.01,412.57,6.24,11.8,8.42,18.1,68.57,2.43,80,82.74,3.426,1,0
260,5,60,80,148.79,20.92,4.7,426.38,6.05,13.72,7.61,18.28,74.12,2.43,80,82.26,2.819,1,0
260,6,60,80,148.06,22.36,4.84,420.51,6.01,11.26,8.17,19.33,70.63,2.39,80,82.47,3.088,1,0
260,7,60,80,144.79,22.85,5.35,415.33,7.29,12.63,7.99,19.63,66.05,2.2,80,81.05,1.311,0,0
260,8,60,80,148.01,21.93,4.74,415.06,6.58,11.9,7.9,18.81,74.19,2.61,80,83.13,3.906,1,0
260,9,60,80,143.31,23.11,4.33,418.25,6.24,13.16,8.01,18.87,71.17,2.26,80,80.98,1.219,0,0
260,10,60,80,148.0,21.34,4.74,418.48,6.69,11.46,7.91,19.98,73.64,2.4,80,81.95,2.439,0,0
260,11,60,80,149.4,20.43,4.45,432.03,7.26,10.85,7.94,18.81,70.03,2.46,80,82.01,2.518,1,0
260,12,60,80,149.21,20.5,4.74,415.82,6.21,11.29,7.97,17.68,68.4,2.76,80,82.65,3.312,1,0
260,13,60,80,142.62,23.66,4.83,406.22,6.72,12.27,7.9,18.33,69.64,2.49,80,81.75,2.188,0,0
260,14,60,80,149.47,22.82,4.69,437.65,6.42,12.55,7.94,19.09,77.46,2.69,80,82.82,3.53,1,0
260,15,60,80,150.02,20.3,4.64,408.14,5.99,12.11,7.89,19.58,71.47,2.4,80,81.74,2.169,0,0
260,16,60,80,146.69,20.46,5.0,438.55,5.87,11.53,8.16,18.82,67.46,2.31,80,81.13,1.407,0,0
260,17,60,80,150.0,21.11,4.92,392.03,6.51,12.27,7.75,19.55,71.09,2.32,80,81.18,1.475,0,0
260,18,60,80,139.32,22.13,5.11,430.06,6.23,12.23,8.27,18.27,72.45,2.37,80,81.05,1.311,0,0
260,19,60,80,154.16,21.18,4.86,425.47,7.8,11.37,7.82,18.64,69.69,2.51,80,81.49,1.863,0,0
260,20,60,80,144.44,21.27,4.89,439.29,6.54,11.69,8.07,18.39,73.35,2.45,80,81.09,1.367,0,0
260,21,60,80,153.74,21.75,4.64,414.37,6.97,11.02,8.03,18.8,74.04,2.43,80,81.19,1.491,0,0
260,22,60,80,147.26,21.25,5.0,414.62,6.64,12.97,7.78,19.19,72.51,2.5,80,81.33,1.659,0,0
260,23,60,80,154.3,21.14,5.29,426.03,7.23,13.75,8.07,19.57,75.99,2.64,80,81.63,2.039,0,0
260,24,60,80,146.65,21.39,5.04,412.75,6.15,12.26,7.94,18.22,71.36,2.42,80,80.99,1.236,0,0
260,25,60,80,146.82,20.28,5.1,420.41,6.68,10.99,7.99,18.73,69.9,2.36,80,80.64,0.806,0,0
260,26,60,80,149.09,20.36,4.4,423.82,6.36,12.44,8.37,18.98,67.69,2.42,80,80.71,0.884,0,0
260,27,60,80,149.2,23.38,4.78,434.2,6.59,11.2,8.04,18.71,78.18,2.41,80,81.04,1.303,0,0
260,28,60,80,148.67,21.34,4.37,435.09,6.01,11.96,7.97,18.92,72.03,2.54,80,81.06,1.331,0,0
260,29,60,80,150.3,21.71,4.68,427.16,7.23,13.02,8.15,18.68,64.05,2.31,80,80.49,0.613,0,0
260,30,60,80,146.66,20.59,5.01,409.53,6.39,12.95,8.55,19.14,65.97,2.49,80,80.96,1.202,0,0
260,31,60,80,148.75,23.01,4.9,426.32,6.84,11.75,8.01,18.86,71.01,2.27,80,80.55,0.684,0,0
260,32,60,80,148.78,21.85,4.73,433.03,6.74,12.95,8.08,18.23,72.14,2.31,80,80.5,0.624,0,0
260,33,60,80,146.76,21.66,4.7,414.78,6.47,12.62,7.66,18.34,70.45,2.29,80,80.36,0.451,0,0
260,34,60,80,150.01,22.05,4.82,415.56,5.98,13.18,8.06,18.07,72.67,2.43,80,80.57,0.713,0,0
260,35,60,80,147.64,21.75,4.67,411.13,6.69,12.28,7.72,18.13,66.17,2.17,80,80.17,0.211,0,0
260,36,60,80,145.29,21.75,4.61,404.95,5.99,12.39,8.16,17.51,70.65,2.55,80,80.68,0.847,0,0
260,37,60,80,147.05,23.89,4.71,440.9,6.26,12.41,7.92,19.89,70.45,2.4,80,80.6,0.747,0,0
260,38,60,80,152.01,21.74,4.6,419.34,6.34,12.58,7.8,17.25,73.29,2.6,80,80.73,0.915,0,0
260,39,60,80,148.01,20.06,4.71,416.82,6.63,11.33,8.25,18.99,73.36,2.45,80,80.53,0.666,0,0
260,40,60,80,148.13,21.49,4.99,410.68,7.27,11.84,7.88,18.34,71.01,2.3,80,80.3,0.376,0,0
260,41,60,80,150.93,20.93,4.82,420.43,6.2,9.92,7.88,18.49,67.2,2.03,80,80.18,0.224,0,0
260,42,60,80,146.62,20.47,4.46,417.28,6.77,11.89,7.87,18.91,73.36,2.25,80,80.31,0.382,0,0
260,43,60,80,144.11,21.63,4.55,411.66,6.31,12.38,8.07,19.49,69.23,2.36,80,80.39,0.491,0,0
260,44,60,80,149.59,20.09,4.75,406.32,6.69,11.02,7.65,18.44,73.37,2.33,80,80.36,0.447,0,0
260,45,60,80,148.29,22.25,5.16,418.04,6.66,11.02,7.95,18.48,73.96,2.55,80,80.55,0.688,0,0
260,46,60,80,143.72,21.44,4.77,412.96,6.51,11.67,7.92,19.14,69.96,2.29,80,80.22,0.271,0,0
260,47,60,80,148.26,22.01,4.63,411.13,6.51,11.35,7.98,18.46,73.15,2.29,80,80.28,0.354,0,0
260,48,60,80,147.37,19.9,4.65,431.23,7.0,12.06,7.71,17.99,74.14,2.35,80,80.27,0.332,0,0
260,49,60,80,149.12,20.43,4.68,417.13,6.28,11.87,8.04,18.89,69.1,2.33,80,80.28,0.346,0,0
260,50,60,80,147.54,21.35,4.61,417.15,6.27,11.04,8.21,18.95,77.35,2.69,80,80.57,0.709,0,0
260,51,60,80,147.3,20.38,4.38,421.13,6.42,12.25,7.75,20.45,74.17,2.23,80,80.23,0.282,0,0
260,52,60,80,146.61,21.21,5.22,421.49,6.4,10.83,7.87,19.24,69.95,2.2,80,80.14,0.177,0,0
260,53,60,80,149.58,21.74,5.1,419.58,6.99,11.36,7.93,18.96,68.33,2.4,80,80.24,0.305,0,0
260,54,60,80,149.09,21.79,4.28,435.3,6.22,11.9,7.73,18.29,73.37,2.22,80,80.12,0.149,0,0
260,55,60,80,147.78,22.02,4.29,433.85,6.9,12.03,8.26,19.17,73.97,2.54,80,80.35,0.433,0,0
260,56,60,80,147.09,21.39,4.62,424.35,6.53,12.18,7.73,17.89,71.91,2.35,80,80.15,0.193,0,0
260,57,60,80,146.84,21.32,4.85,422.77,6.29,11.59,7.76,18.3,70.22,2.22,80,80.06,0.073,0,0
260,58,60,80,143.62,22.08,4.84,423.54,6.32,11.29,8.3,19.27,74.36,2.11,80,80.14,0.177,0,0
260,59,60,80,148.44,20.98,4.92,429.66,6.76,12.52,7.94,18.04,70.52,2.64,80,80.3,0.376,0,0
261,0,80,90,152.99,23.15,4.61,400.54,6.67,11.86,9.04,19.47,68.39,2.12,90,93.34,3.714,1,6
261,1,80,90,151.49,23.04,4.87,430.35,6.41,12.97,8.89,18.62,72.37,2.45,90,93.86,4.283,1,5
261,2,80,90,160.22,23.65,5.14,420.85,6.52,11.77,9.12,19.61,71.7,2.35,90,93.23,3.584,1,4
261,3,80,90,153.0,22.12,5.16,398.57,6.92,12.32,9.04,19.7,73.76,2.44,90,94.15,4.616,1,3
261,4,80,90,153.78,23.29,4.9,406.57,6.37,10.31,9.02,18.82,71.14,2.41,90,93.5,3.888,1,2
261,5,80,90,147.86,20.3,4.94,392.42,6.5,12.07,8.98,18.64,74.86,1.91,90,92.59,2.872,1,1
261,6,80,90,154.37,20.24,4.53,410.36,7.08,12.19,8.99,19.05,67.9,2.23,90,91.75,1.948,0,0
261,7,80,90,154.34,22.97,4.76,409.31,6.6,10.63,9.23,19.33,70.41,2.43,90,92.98,3.31,1,0
261,8,80,90,153.86,22.42,5.32,411.35,7.24,12.05,8.82,18.6,73.27,2.42,90,92.97,3.297,1,0
261,9,80,90,150.82,23.13,5.58,400.69,6.98,11.62,8.88,19.91,75.75,2.46,90,93.36,3.733,1,0
261,10,80,90,151.42,22.95,4.67,404.55,6.55,12.1,8.89,18.57,70.67,2.25,90,91.46,1.626,0,0
261,11,80,90,161.07,20.66,4.65,402.12,6.66,13.7,9.0,19.02,70.68,2.36,90,91.73,1.917,0,0
261,12,80,90,152.59,21.77,5.1,404.62,6.58,11.97,8.86,19.42,68.75,2.48,90,92.77,3.078,1,0
261,13,80,90,159.33,21.76,5.04,401.89,6.65,11.93,8.92,18.53,75.11,2.28,90,91.8,1.999,0,0
261,14,80,90,155.85,20.78,4.78,405.74,6.95,11.76,9.34,19.26,70.86,2.18,90,91.73,1.92,0,0
261,15,80,90,154.39,21.97,5.37,424.41,6.41,11.16,8.84,18.76,70.87,2.32,90,90.95,1.058,0,0
261,16,80,90,151.25,21.37,5.01,413.86,6.77,10.96,9.05,19.41,70.84,2.3,90,91.43,1.588,0,0
261,17,80,90,155.32,22.13,5.08,409.09,6.48,11.54,9.43,18.19,72.66,1.99,90,90.87,0.971,0,0
261,18,80,90,152.63,21.68,4.69,397.34,6.26,11.63,9.64,19.03,75.43,2.17,90,91.21,1.344,0,0
261,19,80,90,158.48,22.19,5.27,396.17,7.13,12.39,8.97,19.94,70.21,2.39,90,91.7,1.891,0,0
261,20,80,90,155.3,22.93,4.5,414.93,7.27,11.62,9.27,19.65,70.6,2.05,90,91.11,1.233,0,0
261,21,80,90,153.82,22.82,4.72,411.44,6.22,12.39,8.96,18.32,73.98,2.17,90,90.9,0.996,0,0
261,22,80,90,155.08,22.23,5.09,397.37,6.6,11.68,8.77,19.96,69.77,2.51,90,92.17,2.413,0,0
261,23,80,90,168.73,20.47,5.0,402.62,7.06,12.16,9.38,19.34,72.06,2.37,90,91.02,1.137,0,0
261,24,80,90,151.99,23.01,5.05,402.67,6.68,10.73,9.17,19.75,74.65,2.5,90,91.48,1.643,0,0
261,25,80,90,160.12,22.22,5.22,391.87,6.82,12.77,9.06,18.23,73.29,2.04,90,90.31,0.343,0,0
261,26,80,90,154.26,22.48,5.51,415.97,6.73,11.49,9.06,18.21,73.78,2.48,90,91.23,1.361,0,0
261,27,80,90,151.43,22.11,5.16,407.18,6.31,11.2,9.18,19.31,72.44,2.37,90,90.87,0.97,0,0
261,28,80,90,153.51,21.26,4.58,408.45,6.64,12.2,8.89,19.09,69.27,2.3,90,90.66,0.734,0,0
261,29,80,90,147.79,22.7,4.94,400.0,6.18,9.61,9.0,19.08,72.31,2.37,90,91.0,1.113,0,0
261,30,80,90,149.38,21.73,5.0,394.37,6.18,12.97,8.82,19.0,72.33,2.37,90,90.92,1.021,0,0
261,31,80,90,150.75,21.42,5.1,411.78,6.53,12.19,8.63,17.9,71.69,2.32,90,90.54,0.595,0,0
261,32,80,90,158.78,22.17,4.93,398.54,6.53,10.97,8.79,19.47,71.06,2.17,90,90.52,0.581,0,0
261,33,80,90,157.35,24.47,4.71,389.52,6.49,11.35,9.33,18.79,74.08,2.35,90,90.75,0.832,0,0
261,34,80,90,153.47,23.89,4.64,407.01,6.92,12.02,8.82,18.45,70.86,2.31,90,90.56,0.618,0,0
261,35,80,90,154.44,24.78,5.08,424.78,6.64,11.8,9.0,19.55,75.25,2.37,90,90.84,0.93,0,0
261,36,80,90,155.42,22.84,4.85,395.41,6.32,11.94,8.7,19.67,70.9,2.41,90,90.83,0.922,0,0
261,37,80,90,154.74,22.43,5.15,405.94,6.3,11.67,9.25,18.6,75.31,2.34,90,90.57,0.631,0,0
261,38,80,90,154.82,23.27,5.23,420.35,8.12,10.64,9.04,19.04,74.82,2.3,90,90.58,0.647,0,0
261,39,80,90,153.26,22.69,4.7,397.23,6.38,12.42,8.66,19.53,69.33,2.37,90,90.61,0.675,0,0
261,40,80,90,149.33,20.88,5.16,418.76,6.11,11.72,9.08,18.58,70.98,2.39,90,90.45,0.498,0,0
261,41,80,90,152.93,22.26,4.96,413.76,6.52,11.58,9.3,18.61,67.06,1.99,90,90.24,0.269,0,0
261,42,80,90,157.32,22.92,5.01,437.62,6.25,12.8,8.94,18.55,72.98,2.47,90,90.61,0.673,0,0
261,43,80,90,148.69,22.14,5.02,396.71,6.53,13.09,9.15,18.44,71.69,2.55,90,90.63,0.701,0,0
261,44,80,90,152.57,22.45,5.13,397.26,6.39,12.11,9.23,19.03,73.28,2.14,90,90.29,0.32,0,0
261,45,80,90,158.0,21.36,5.18,419.68,6.77,13.81,8.82,18.74,72.41,2.13,90,90.23,0.254,0,0
261,46,80,90,154.56,23.14,4.77,401.84,6.19,12.31,9.41,18.53,70.4,2.27,90,90.33,0.361,0,0
261,47,80,90,150.89,23.77,5.49,417.55,6.15,12.25,9.12,17.63,79.14,2.46,90,90.52,0.577,0,0
261,48,80,90,158.6,22.16,4.91,405.94,6.23,12.95,8.89,19.03,73.02,2.46,90,90.41,0.452,0,0
261,49,80,90,158.58,23.45,5.23,412.09,6.22,11.87,8.78,18.44,74.89,2.34,90,90.37,0.408,0,0
261,50,80,90,153.57,22.09,4.92,420.58,7.01,12.97,8.64,20.11,73.46,2.06,90,90.26,0.291,0,0
261,51,80,90,159.72,22.13,4.83,393.62,7.14,12.27,9.02,18.87,74.86,2.32,90,90.25,0.282,0,0
261,52,80,90,155.42,22.84,4.45,422.81,6.17,11.78,8.71,19.03,71.09,2.46,90,90.34,0.377,0,0
261,53,80,90,153.1,23.61,4.51,415.89,7.24,11.97,9.16,18.58,72.84,2.22,90,90.14,0.159,0,0
261,54,80,90,150.48,22.83,4.87,403.16,6.48,12.68,9.08,18.14,73.18,2.11,90,90.18,0.202,0,0
261,55,80,90,153.62,22.73,4.38,409.61,5.97,11.13,9.06,19.16,72.75,2.26,90,90.19,0.209,0,0
261,56,80,90,155.43,22.35,5.5,409.33,6.67,13.06,8.94,18.21,67.46,2.4,90,90.24,0.271,0,0
261,57,80,90,154.47,21.38,4.9,418.95,5.91,12.55,8.96,18.65,68.85,2.38,90,90.2,0.223,0,0
261,58,80,90,154.71,22.77,4.86,421.27,6.51,11.44,9.34,18.86,69.41,2.21,90,90.1,0.115,0,0
261,59,80,90,152.95,21.69,4.94,416.32,6.52,13.03,9.07,18.36,73.01,2.51,90,90.26,0.294,0,0
262,0,70,80,146.9,20.01,4.67,441.54,6.37,11.56,8.07,18.51,70.3,2.27,80,85.74,7.174,1,3
262,1,70,80,142.12,22.52,4.93,443.69,6.75,12.19,7.94,17.48,71.01,2.09,80,86.54,8.175,1,2
262,2,70,80,149.67,21.12,4.76,422.2,6.88,11.82,7.96,18.49,74.26,2.21,80,83.18,3.971,1,1
262,3,70,80,151.21,20.46,4.79,436.29,6.46,10.9,7.82,18.63,70.83,2.2,80,81.24,1.555,0,0
262,4,70,80,150.19,22.81,4.39,413.92,5.97,12.2,8.27,18.59,74.77,2.08,80,85.42,6.781,1,0
262,5,70,80,149.64,20.05,5.0,415.57,5.86,11.5,7.87,18.57,70.3,2.48,80,85.0,6.251,1,0
262,6,70,80,144.2,23.65,4.75,418.8,6.09,11.44,7.78,18.69,74.44,2.05,80,83.87,4.844,1,0
262,7,70,80,149.6,20.0,4.97,418.92,6.24,11.34,8.17,18.34,74.5,2.23,80,83.25,4.065,1,0
262,8,70,80,146.36,20.5,4.86,431.93,6.15,12.59,8.21,18.81,72.63,2.34,80,83.47,4.331,1,0
262,9,70,80,142.88,22.02,4.57,416.4,6.79,11.14,8.09,18.43,71.3,2.34,80,84.09,5.108,1,0
262,10,70,80,146.09,20.64,4.71,418.19,6.92,11.05,7.85,18.33,68.55,1.99,80,84.55,5.691,1,0
262,11,70,80,150.98,19.6,4.67,413.22,6.27,12.77,8.07,17.6,74.05,2.19,80,82.92,3.65,1,0
262,12,70,80,147.21,22.35,4.85,412.0,6.57,12.65,7.92,18.71,73.6,2.35,80,82.06,2.58,1,0
262,13,70,80,149.99,20.24,4.64,408.13,6.32,12.91,7.8,18.91,68.46,2.27,80,82.32,2.9,1,0
262,14,70,80,147.0,20.66,4.81,416.7,6.58,12.53,8.29,17.85,73.86,2.26,80,81.82,2.278,0,0
262,15,70,80,150.3,22.99,4.6,436.38,6.82,11.43,8.15,18.54,69.77,2.43,80,82.28,2.854,1,0
262,16,70,80,146.46,22.32,4.82,426.58,7.05,11.73,7.8,19.05,72.73,2.2,80,83.21,4.012,1,0
262,17,70,80,143.69,21.5,4.71,418.02,6.75,12.2,7.94,19.29,74.81,2.15,80,82.49,3.118,1,0
262,18,70,80,148.03,20.36,5.08,425.42,6.15,13.13,8.35,18.37,75.62,2.26,80,81.35,1.682,0,0
262,19,70,80,146.01,20.87,4.57,411.35,6.38,11.99,7.72,18.56,72.93,2.26,80,81.84,2.301,0,0
262,20,70,80,144.01,20.59,5.38,435.16,6.6,11.11,7.91,19.03,72.65,2.34,80,82.82,3.529,1,0
262,21,70,80,145.1,22.23,4.85,428.62,6.37,12.78,8.19,18.51,72.98,2.38,80,82.66,3.33,1,0
262,22,70,80,146.55,21.92,5.05,426.61,6.58,12.74,7.88,18.46,72.82,2.5,80,82.17,2.717,1,0
262,23,70,80,146.97,21.67,4.85,425.14,6.44,10.76,8.14,19.04,72.63,2.29,80,82.25,2.81,1,0
262,24,70,80,146.56,21.88,4.5,437.18,5.65,11.69,7.71,18.28,68.88,2.2,80,81.53,1.91,0,0
262,25,70,80,146.11,20.3,5.03,431.14,6.82,12.23,7.98,18.45,75.32,2.41,80,81.85,2.317,0,0
262,26,70,80,142.65,21.64,4.4,421.02,6.81,12.81,7.88,18.39,67.54,2.19,80,81.06,1.325,0,0
262,27,70,80,144.59,21.02,4.81,414.53,5.88,9.74,8.32,18.79,68.8,2.1,80,81.06,1.321,0,0
262,28,70,80,147.77,21.43,5.07,410.7,6.57,12.95,7.74,19.24,71.13,2.29,80,81.36,1.703,0,0
262,29,70,80,146.57,20.32,4.9,425.55,7.06,11.79,7.89,19.13,72.21,2.46,80,81.22,1.53,0,0
262,30,70,80,148.77,21.3,4.58,410.33,6.36,11.96,7.59,19.23,72.42,2.34,80,81.74,2.178,0,0
262,31,70,80,145.92,21.51,5.05,416.72,6.56,12.52,8.09,18.35,72.92,2.48,80,81.53,1.91,0,0
262,32,70,80,147.7,21.26,4.78,419.15,6.9,10.93,8.2,17.03,68.17,2.31,80,81.4,1.746,0,0
262,33,70,80,152.56,22.19,4.9,422.8,6.41,10.76,7.87,18.56,69.67,2.12,80,80.77,0.958,0,0
262,34,70,80,144.52,23.15,4.92,418.13,6.18,11.51,8.22,17.32,74.62,2.47,80,81.37,1.716,0,0
262,35,70,80,146.23,21.23,4.24,418.66,6.29,12.71,8.31,19.25,71.28,2.36,80,81.04,1.298,0,0
262,36,70,80,150.81,21.24,5.1,416.68,6.45,11.37,8.33,19.38,74.04,2.46,80,81.16,1.455,0,0
262,37,70,80,145.44,22.36,4.73,427.38,6.49,12.58,8.08,18.34,68.07,2.24,80,80.78,0.981,0,0
262,38,70,80,145.38,21.41,4.8,403.85,5.9,12.55,7.61,18.88,73.74,2.07,80,80.75,0.941,0,0
262,39,70,80,144.44,21.68,4.65,413.37,6.17,11.57,7.72,18.46,67.41,2.44,80,80.85,1.066,0,0
262,40,70,80,151.0,21.91,4.78,408.62,6.11,12.14,8.38,18.07,73.1,2.58,80,81.23,1.536,0,0
262,41,70,80,147.14,21.38,4.88,422.4,7.14,12.3,8.05,18.58,70.97,2.23,80,80.75,0.937,0,0
262,42,70,80,146.35,21.03,5.3,414.91,5.71,13.36,7.93,19.41,75.91,2.09,80,80.55,0.682,0,0
262,43,70,80,149.06,20.03,4.61,419.58,6.76,11.81,7.79,17.7,72.65,2.44,80,80.75,0.937,0,0
262,44,70,80,148.81,21.42,4.56,424.37,7.09,12.09,8.15,18.08,70.21,2.31,80,80.72,0.896,0,0
262,45,70,80,145.81,21.96,4.9,427.56,6.22,12.49,8.09,18.98,74.75,2.52,80,80.86,1.074,0,0
262,46,70,80,145.84,21.39,4.52,422.91,7.16,11.87,8.09,18.58,70.59,2.38,80,80.5,0.628,0,0
262,47,70,80,145.3,22.94,4.45,417.07,7.44,13.48,7.98,19.42,71.24,2.16,80,80.45,0.561,0,0
262,48,70,80,148.55,20.49,5.0,432.76,6.38,10.96,8.3,18.57,69.88,2.11,80,80.34,0.422,0,0
262,49,70,80,152.3,21.44,4.63,422.55,6.06,12.71,7.98,19.32,71.14,2.46,80,80.66,0.828,0,0
262,50,70,80,146.47,22.85,4.64,426.37,5.54,12.37,7.69,19.1,74.39,2.41,80,80.63,0.79,0,0
262,51,70,80,151.46,20.62,4.96,430.54,6.14,11.26,8.11,18.94,74.65,2.27,80,80.42,0.526,0,0
262,52,70,80,145.86,20.68,4.57,424.15,6.79,12.01,8.08,18.04,75.71,2.16,80,80.38,0.474,0,0
